UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
1,50706,1,1912,0,10.83,7.56
1,17000,1,2885,0,9.74,7.97
1,1082,1,1296,0,6.99,7.17
1,13736,1,3114,0,9.53,8.04
1,87000,1,5832,2,11.37,8.67
1,4000,1,1024,0,8.29,6.93
1,249325,1,6185,0,12.43,8.73
1,108300,1,5559,1,11.59,8.62
1,170001,1,8775,3,12.04,9.08
1,49340,1,9323,0,10.81,9.14
1,42012,1,2647,1,10.65,7.88
2,6728,1,801,0,8.81,6.69
1,24000,1,1128,0,10.09,7.03
1,300000,1,10138,3,12.61,9.22
1,70000,1,3896,0,11.16,8.27
1,114000,1,5015,0,11.64,8.52
1,29374,1,4901,0,10.29,8.50
1,104200,5,5159,1,11.55,8.55
1,476315,1,14408,0,13.07,9.58
1,40000,1,3027,0,10.60,8.02
1,53000,1,3116,0,10.88,8.04
1,98000,1,5379,0,11.49,8.59
1,3200,2,26274,0,8.07,10.18
1,115015,1,4058,0,11.65,8.31
1,17190,1,2571,0,9.75,7.85
1,107426,1,9694,0,11.58,9.18
1,50240,1,7357,1,10.82,8.90
1,33600,1,1967,0,10.42,7.58
1,17000,1,10215,0,9.74,9.23
1,46506,1,1752,0,10.75,7.47
1,69250,2,4310,0,11.15,8.37
1,92600,1,6265,0,11.44,8.74
1,56000,1,6327,0,10.93,8.75
1,29026,1,3688,0,10.28,8.21
1,21821,1,1595,0,9.99,7.37
1,70000,1,3802,0,11.16,8.24
1,68173,1,2990,0,11.13,8.00
1,9500,4,3431,0,9.16,8.14
1,43000,1,9158,0,10.67,9.12
1,34740,1,5274,0,10.46,8.57
1,44772,1,2467,0,10.71,7.81
1,82000,2,5875,1,11.31,8.68
2,14200,1,3708,3,9.56,8.22
1,150000,1,67751,0,11.92,11.12
2,100840,1,9357,2,11.52,9.14
1,9934,1,739,0,9.20,6.61
1,24760,1,2165,0,10.12,7.68
1,145000,1,4328,0,11.88,8.37
1,39000,6,3821,4,10.57,8.25
1,8992,1,2136,0,9.10,7.67
1,65289,1,3589,2,11.09,8.19
1,60000,1,4281,0,11.00,8.36
1,55350,2,3079,0,10.92,8.03
1,22426,2,3988,0,10.02,8.29
1,32052,1,3123,0,10.38,8.05
1,138000,1,7477,1,11.84,8.92
1,17426,1,4478,0,9.77,8.41
2,55000,1,9746,1,10.92,9.18
1,34000,1,3529,0,10.43,8.17
1,17000,2,1233,0,9.74,7.12
1,65700,1,3034,0,11.09,8.02
1,14000,1,2732,0,9.55,7.91
1,1626,2,12229,0,7.39,9.41
1,3700,1,2840,0,8.22,7.95
1,65000,1,5266,0,11.08,8.57
1,1180,2,1701,0,7.07,7.44
1,59000,1,3141,0,10.99,8.05
1,240800,4,9083,2,12.39,9.11
1,30700,1,6091,0,10.33,8.71
1,947262,1,7714,0,13.76,8.95
1,35926,1,7295,0,10.49,8.89
1,352884,1,12955,0,12.77,9.47
1,15252,1,2935,0,9.63,7.98
1,56626,1,3227,0,10.94,8.08
1,74000,1,4183,0,11.21,8.34
1,134220,1,11438,2,11.81,9.34
1,381210,1,7079,0,12.85,8.86
1,141200,1,5926,0,11.86,8.69
1,44052,1,2124,0,10.69,7.66
1,32000,1,1604,0,10.37,7.38
1,65001,1,5078,1,11.08,8.53
1,32200,6,2311,0,10.38,7.75
1,79626,3,1766,0,11.29,7.48
1,5960,1,5890,0,8.69,8.68
1,30000,1,2030,0,10.31,7.62
1,43000,1,2589,0,10.67,7.86
1,52000,1,2904,2,10.86,7.97
1,15752,1,1464,0,9.66,7.29
1,41000,1,3333,2,10.62,8.11
1,10809,2,894,0,9.29,6.80
1,32101,1,2383,0,10.38,7.78
1,23612,1,3766,0,10.07,8.23
1,150000,1,9237,0,11.92,9.13
1,83800,1,6900,0,11.34,8.84
1,106600,1,4627,0,11.58,8.44
1,50000,1,1937,1,10.82,7.57
1,28074,2,1069,0,10.24,6.97
1,3084,1,1369,1,8.03,7.22
1,100000,1,5892,1,11.51,8.68
2,60000,1,2660,1,11.00,7.89
1,18330,1,1265,0,9.82,7.14
1,18427,1,2441,0,9.82,7.80
1,47048,2,2956,0,10.76,7.99
1,117000,1,2739,0,11.67,7.92
1,57000,2,5321,1,10.95,8.58
1,263000,1,17148,4,12.48,9.75
1,65800,1,3048,2,11.09,8.02
1,45000,1,2337,0,10.71,7.76
1,28600,1,2158,4,10.26,7.68
1,78000,1,5064,0,11.26,8.53
1,26660,2,1929,1,10.19,7.56
1,400,1,4133,0,5.99,8.33
1,11028,1,1689,0,9.31,7.43
1,25000,1,4624,0,10.13,8.44
1,34000,6,3478,0,10.43,8.15
1,85000,1,6463,0,11.35,8.77
1,11622,1,976,0,9.36,6.88
2,64100,1,2709,0,11.07,7.90
1,22800,1,1698,0,10.03,7.44
1,76916,1,10090,0,11.25,9.22
1,10827,1,820,0,9.29,6.71
1,20716,1,3548,0,9.94,8.17
1,43626,4,2754,0,10.68,7.92
1,36000,1,1972,0,10.49,7.59
1,203024,1,8192,0,12.22,9.01
1,56184,1,8994,0,10.94,9.10
1,44582,1,2284,0,10.71,7.73
1,386084,1,15834,0,12.86,9.67
1,151026,1,6350,0,11.93,8.76
1,190000,4,8933,2,12.15,9.10
1,24500,1,2206,0,10.11,7.70
1,373084,1,8748,1,12.83,9.08
1,185432,1,6753,0,12.13,8.82
1,70000,2,3782,0,11.16,8.24
1,19630,1,1090,0,9.88,6.99
1,200,6,4779,0,5.30,8.47
1,16782,1,1168,0,9.73,7.06
1,28074,1,7061,0,10.24,8.86
1,1200,2,1168,0,7.09,7.06
1,93664,1,6457,1,11.45,8.77
1,38117,1,1783,0,10.55,7.49
1,67000,1,5220,0,11.11,8.56
1,32953,1,4349,0,10.40,8.38
1,21408,2,6141,0,9.97,8.72
1,173219,1,6360,0,12.06,8.76
1,101001,1,4177,2,11.52,8.34
1,854562,1,10334,3,13.66,9.24
1,185001,1,20223,2,12.13,9.91
1,49180,1,6302,0,10.80,8.75
1,210200,1,12384,2,12.26,9.42
1,111000,2,7247,1,11.62,8.89
1,25226,1,3165,0,10.14,8.06
1,78871,1,8689,1,11.28,9.07
1,240000,1,13870,2,12.39,9.54
1,42264,1,3359,0,10.65,8.12
1,100000,4,4441,0,11.51,8.40
1,34000,2,2527,0,10.43,7.83
1,2520,4,2072,2,7.83,7.64
1,82000,1,7611,0,11.31,8.94
1,13602,1,1881,0,9.52,7.54
1,34000,1,3353,2,10.43,8.12
1,98000,2,4056,2,11.49,8.31
1,55268,1,6966,0,10.92,8.85
2,143758,1,3029,0,11.88,8.02
1,18660,1,2300,0,9.83,7.74
1,18636,2,1554,3,9.83,7.35
1,65000,1,3157,0,11.08,8.06
1,196000,1,7672,0,12.19,8.95
1,146381,1,7957,0,11.89,8.98
1,71452,1,3870,0,11.18,8.26
1,20610,2,1581,1,9.93,7.37
1,42000,1,1886,0,10.65,7.54
1,47930,2,3201,0,10.78,8.07
1,1626,1,2640,0,7.39,7.88
1,30426,1,3816,0,10.32,8.25
1,50200,1,4105,0,10.82,8.32
1,9000,2,2312,2,9.10,7.75
1,151700,1,7012,1,11.93,8.86
1,36000,2,3263,1,10.49,8.09
1,290000,1,9380,2,12.58,9.15
1,31252,1,11494,0,10.35,9.35
1,67200,4,2680,0,11.12,7.89
1,503084,1,17429,1,13.13,9.77
1,293000,1,9988,0,12.59,9.21
1,85000,1,7275,0,11.35,8.89
1,85925,1,3964,0,11.36,8.28
2,48747,1,3258,0,10.79,8.09
1,152000,4,6035,0,11.93,8.71
1,14778,1,1635,0,9.60,7.40
2,38526,1,1950,0,10.56,7.58
1,80127,1,8219,0,11.29,9.01
2,32800,1,2221,0,10.40,7.71
1,141600,1,4793,0,11.86,8.47
1,89420,1,5323,0,11.40,8.58
1,63075,1,2930,0,11.05,7.98
1,56914,4,3627,0,10.95,8.20
1,85000,1,3887,0,11.35,8.27
1,86000,2,2912,0,11.36,7.98
1,64000,1,642,0,11.07,6.46
1,1626,1,2623,0,7.39,7.87
1,250000,1,8264,0,12.43,9.02
1,43800,2,2168,3,10.69,7.68
1,69000,1,3285,0,11.14,8.10
1,3275,6,2183,0,8.09,7.69
1,14634,4,1935,0,9.59,7.57
1,157000,1,7073,2,11.96,8.86
1,10000,2,2514,0,9.21,7.83
1,34000,1,2606,0,10.43,7.87
2,64074,1,4351,0,11.07,8.38
1,36078,1,2344,0,10.49,7.76
1,140626,1,3892,3,11.85,8.27
1,13000,1,1775,0,9.47,7.48
1,23794,1,7383,0,10.08,8.91
1,11358,1,1504,0,9.34,7.32
1,84726,1,6270,0,11.35,8.74
2,64758,1,4678,0,11.08,8.45
2,10500,1,1127,0,9.26,7.03
1,9470,1,2543,0,9.16,7.84
2,42250,1,3200,0,10.65,8.07
1,83000,2,9610,1,11.33,9.17
1,42568,1,2071,5,10.66,7.64
2,125509,1,3054,0,11.74,8.02
1,109000,1,4029,0,11.60,8.30
1,13926,1,1220,0,9.54,7.11
1,14187,1,2046,0,9.56,7.62
1,69048,1,3217,2,11.14,8.08
1,47128,1,2649,0,10.76,7.88
1,76388,1,5005,0,11.24,8.52
1,187000,1,4799,0,12.14,8.48
1,155000,1,4391,0,11.95,8.39
1,35226,1,1818,0,10.47,7.51
1,86000,1,3863,4,11.36,8.26
1,10500,1,1425,0,9.26,7.26
1,24000,1,2215,0,10.09,7.70
1,80000,2,3725,0,11.29,8.22
2,13722,2,997,0,9.53,6.91
1,62600,1,4235,0,11.04,8.35
1,50900,1,1740,0,10.84,7.46
1,37080,1,2721,0,10.52,7.91
1,12368,2,1398,0,9.42,7.24
1,157560,1,7056,0,11.97,8.86
2,15000,2,4455,1,9.62,8.40
1,23026,2,4427,0,10.04,8.40
