,UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
5158,1,27300,1,3341.25,2,10.21464198,8.114100267
5159,1,343084,1,21095.6777,1,12.74573059,9.95682345
5160,1,3252,1,2495.1,0,8.087025471,7.822084088
5161,1,20260,1,2146.1667,0,9.916403778,7.6714386
5162,1,77470,4,4811.1667,0,11.25764604,8.478694891
5163,1,17806,1,1985.7667,0,9.787290758,7.593760365
5164,1,11344,1,1304.3333,0,9.336444249,7.173447308
5165,1,3551,1,4225.6667,0,8.174984533,8.348932326
5166,1,1800,2,416.5,0,7.495541944,6.031886462
5167,1,421750,1,10958.1,0,12.952168,9.301834188
5168,1,43750,1,4369.8334,0,10.68624689,8.382480164
5169,1,33516,1,4254.9167,0,10.41977822,8.355830464
5170,1,88000,1,2484.4166,3,11.38509209,7.817793142
5171,1,10836,1,1091.3333,0,9.290629203,6.995155439
5172,1,24000,1,1321,0,10.08580911,7.186144305
5173,1,52000,4,2775.1667,1,10.858999,7.928466096
5174,1,13026,1,3425.3333,0,9.474702639,8.13895406
5175,1,170000,1,16115.1667,1,12.04355372,9.687516139
5176,1,14125,1,5658.75,1,9.555701556,8.640958299
5177,1,66752,1,3564.9166,0,11.10873954,8.178895938
5178,1,112000,1,5943,2,11.62625415,8.689969335
5179,1,11586,1,925,0,9.357552752,6.829793738
5180,1,3252,1,2396.7667,0,8.087025471,7.7818759
5181,1,117655,1,4582.3333,0,11.67551189,8.429963602
5182,1,28404,1,2767.15,1,10.25428526,7.925573189
5183,1,2025,1,3667.2,0,7.61332498,8.207183707
5184,1,303200,1,12355.9167,0,12.62214793,9.421890312
5185,1,31698,1,2394.6667,0,10.36400887,7.780999335
5186,2,94000,1,8101.6666,2,11.45105006,8.999825073
5187,1,49000,1,3993.6167,1,10.79957558,8.29245254
5188,1,64146,1,3450.1667,0,11.06891701,8.146177828
5189,1,17000,1,2392.25,3,9.740968623,7.779989625
5190,2,15700,1,3070.9167,2,9.661415991,8.029731395
5191,1,119000,1,8371.7834,0,11.68687877,9.032622211
5192,1,480,2,1373.6667,0,6.173786104,7.225238867
5193,1,16928,1,2634.6167,2,9.736724335,7.876492985
5195,1,139489,1,2007.6667,0,11.84574102,7.604728481
5196,1,34000,1,4561.2833,0,10.4341158,8.425359288
5197,1,66700,1,4510.0334,2,11.10796023,8.414059838
5198,1,229250,1,7030.1667,1,12.34256839,8.857965697
5199,1,6900,1,3852,4,8.839276691,8.256347773
5200,1,82000,1,5318.4166,0,11.31447453,8.578930906
5201,1,60200,1,3310.1666,0,11.00542763,8.104753799
5203,1,78304,2,5151.7166,2,11.26835397,8.547085259
5205,1,67000,1,4376.5334,2,11.1124479,8.384012229
5206,1,27830,1,1931.9667,2,10.23386985,7.566293779
5207,1,62346,1,7154.3333,0,11.0404548,8.875473508
5208,1,19584,2,1179.3333,0,9.882468185,7.072704558
5209,1,117616,1,5153.8333,0,11.67518036,8.547496047
5210,1,9758,1,1713.1667,0,9.18584274,7.446098808
5211,1,113200,1,4811.75,0,11.63691144,8.478816122
5212,1,840,1,1147.3333,0,6.733401892,7.045195659
5213,1,212421,6,11460.8333,0,12.26632543,9.346690701
5214,1,40000,1,3030.3333,0,10.59663473,8.016427892
5216,1,1626,1,4750.6667,0,7.39387829,8.466040245
5218,1,156000,2,4432.1667,0,11.95761129,8.396643841
5219,1,55000,1,6680.3334,3,10.91508846,8.806923175
5220,1,42426,1,2883.0833,0,10.65551666,7.966615591
5221,1,396084,1,13471.75,0,12.88938159,9.508350179
5222,1,10000,1,6199.2833,0,9.210340372,8.732188968
5223,2,1280,1,1078.6667,0,7.154615357,6.98348102
5224,1,177000,1,9071.3333,1,12.08390501,9.112874533
5225,1,67200,1,2395.8333,0,11.11542853,7.781486383
5226,1,24626,1,2517.5833,0,10.11155807,7.831054712
5227,1,58000,1,3217.4167,0,10.96819829,8.076334049
5228,1,155000,1,8754.3833,0,11.9511804,9.077309802
5229,1,165565,1,7894.75,1,12.01711915,8.973953261
5230,1,22388,1,3545.3333,0,10.01628038,8.173387454
5231,1,58000,3,4402.5833,0,10.96819829,8.389946761
5232,1,30100,2,3649.9167,3,10.31228045,8.202459624
5233,1,24000,1,1296.3333,0,10.08580911,7.16729502
5234,1,83612,1,4464,0,11.33394233,8.403800504
5235,1,62000,1,3505.4167,0,11.03488966,8.16206468
5236,1,9500,4,564.8333,0,9.159047078,6.336530643
5237,1,75000,2,6520.8,1,11.22524339,8.782752347
5238,1,20426,2,1884.3333,0,9.924563878,7.54132935
5239,1,31400,2,3075.9167,0,10.35456317,8.03135825
5241,1,191815,1,15643.6667,0,12.16428664,9.65782143
5242,1,30060,2,1620.35,3,10.31095066,7.390397454
5244,1,64304,1,4913.3333,0,11.07137712,8.49970787
5245,1,16863,1,25587.8333,0,9.732877152,10.14987226
5246,1,59642,1,4647.1667,0,10.9961153,8.444013001
5247,1,17226,1,913.6667,0,9.754175149,6.817465844
5248,1,17226,1,1340.3333,0,9.754175149,7.200673593
5249,1,48000,1,4253.4277,0,10.77895629,8.355480455
5250,1,6713,2,1478.4333,2,8.811801224,7.298738225
5251,1,80000,1,4613.3333,0,11.28978191,8.436705933
5252,1,30476,1,5261.6667,0,10.32469477,8.568203119
5253,1,103000,1,7162.6667,1,11.54248427,8.876637635
5254,1,105000,1,8419.75,0,11.56171563,9.038335416
5255,1,62000,1,7178.5,0,11.03488966,8.878845727
5256,1,93000,1,4966.35,0,11.44035477,8.510440443
5257,2,24176,1,1931.3333,0,10.09311568,7.565965872
5258,1,28400,1,2168.5833,1,10.25414442,7.681829376
5259,1,206626,1,5380.9333,0,12.23866567,8.590617114
5260,1,632,2,1312.6667,2,6.448889394,7.179815996
5261,1,113001,1,5310.5833,0,11.63515195,8.577456958
5262,1,25310,1,2230,0,10.13895485,7.709756864
5263,1,104010,1,6080.6667,0,11.55224233,8.712869624
5264,1,17876,1,2836.1667,2,9.79121431,7.950208666
5265,1,59000,4,13692.5,0,10.98529272,9.524603517
5266,1,55115,2,3383,0,10.91717719,8.126518169
5268,1,43000,1,5728.5167,0,10.66895539,8.653211911
5269,1,20289,1,2536.3333,0,9.917834146,7.838474734
5270,1,250200,1,28715.211,0,12.43001588,10.26518226
5271,1,139950,1,7264.8333,0,11.84904049,8.89080063
5272,1,162000,1,5688.75,0,11.99535161,8.646245819
5273,1,69762,1,3322.9167,0,11.15284473,8.1085982
5274,1,155000,1,5655.8334,0,11.9511804,8.640442752
5275,1,36426,1,1541.3333,0,10.50303808,7.3404031
5276,1,46000,1,2107.25,0,10.73639668,7.653139059
5277,1,6500,1,674.0833,0,8.779557456,6.513353694
5278,2,10026,2,2010.8333,0,9.212936998,7.606304492
5279,1,34000,1,3846.15,0,10.4341158,8.254827927
5280,1,142000,1,5842,0,11.86358234,8.672828483
5281,1,14056,2,1536.4166,0,9.55080463,7.337208101
5282,1,49314,1,4949.8667,0,10.8059633,8.507115926
5283,1,106290,1,4052.6667,0,11.57392649,8.307130388
5284,1,64626,1,3771.95,0,11.07637209,8.235347388
5286,1,437084,1,8293.6666,1,12.98788068,9.023247442
5287,1,250300,1,13623.5613,0,12.43041548,9.519556021
5289,1,33152,1,4115.6667,0,10.40885833,8.322556117
5290,1,79956,1,4431.7166,0,11.28923176,8.396542282
5291,1,56000,1,3332.0833,1,10.93310697,8.111353003
5292,1,120000,2,4550.3333,0,11.69524702,8.422955762
5293,1,155621,2,8155.35,1,11.95517884,9.006429433
5294,1,5706,5,2209.6166,0,8.649273532,7.700574295
5295,1,27407,1,3999,0,10.21855373,8.293799609
5296,1,15000,1,5841.45,2,9.61580548,8.672734333
5299,1,21666,1,1597.9167,0,9.983499491,7.376455997
5300,1,50908,1,7213.6667,0,10.83777536,8.883732659
5301,1,60417,4,8395.5,1,11.0090258,9.035451127
5302,1,74051,1,3320.4167,0,11.21250932,8.107845566
5303,1,56096,1,4584.8333,0,10.93481979,8.430509026
5304,2,25968,1,828.1667,0,10.16462029,6.719214463
5305,1,28076,1,2990.3333,0,10.2426704,8.003140132
5306,1,7350,4,5810.2667,0,8.902455592,8.667381752
5307,1,62555,1,3399.4167,0,11.04380145,8.131359137
5308,1,80148,1,1474,0,11.2916302,7.295735073
5309,1,107000,1,7779.8334,2,11.58058411,8.959290203
5310,1,87000,1,8481.4166,0,11.3736634,9.045632767
5311,1,24000,2,1125.8666,1,10.08580911,7.026308329
5312,1,126000,1,11597.6833,1,11.74403719,9.358560642
5313,1,343384,1,6601.4277,0,12.74660463,8.795041223
5315,1,63000,1,2554.6667,1,11.05089001,7.845677044
5316,1,25626,1,3568.3333,0,10.15136274,8.179853903
5317,1,70000,1,4015.4167,0,11.15625052,8.297896407
5318,1,17826,1,3147,0,9.788413345,8.054204897
5319,1,6700,1,3078.5,1,8.809862805,8.032197744
5320,2,96600,1,6415.0834,2,11.47833402,8.766407278
5321,1,65000,1,3624.1333,0,11.08214255,8.195370449
5322,1,45042,1,3579.6667,0,10.71535067,8.183024975
5323,1,144226,2,7682.4833,0,11.87913679,8.94669812
5324,1,117700,1,6789.0166,0,11.67589429,8.823061379
5325,1,155000,1,4437.5,1,11.9511804,8.397846434
5326,1,17280,1,1799,0,9.757305042,7.494986234
5327,1,153048,1,9399.6667,0,11.93850688,9.14842951
5328,1,101000,1,8049.3333,0,11.5228758,8.993344547
5329,1,3171,1,1793,0,8.061802275,7.491645474
5330,1,46900,1,2286.5,0,10.75577295,7.734777543
5331,1,98500,1,3797.6167,0,11.49781183,8.242128965
5332,1,70961,1,5802.1667,0,11.16988571,8.665986696
5333,1,408084,1,11960.25,1,12.91922831,9.38934393
5334,1,92000,1,2667.65,2,11.42954386,7.888953214
5335,1,35336,1,3272.3333,0,10.47265755,8.093258557
5337,1,109780,1,5999.7,2,11.60623364,8.699464747
5338,1,38886,1,9631.3333,0,10.56838957,9.172776948
5339,1,48908,1,2485.1667,0,10.79769626,7.818095019
5340,1,36252,1,1790.3333,0,10.49824983,7.490157083
5341,1,29535,2,4950.3333,1,10.29333128,8.507210187
5342,1,106210,1,4227.8334,1,11.57317355,8.349444942
5343,1,2000,1,831,0,7.60090246,6.722629795
5344,1,130000,4,12787.9167,1,11.77528973,9.456255996
5345,1,65325,2,2898.75,0,11.08713009,7.972034889
5346,1,38000,1,2749.25,2,10.54534144,7.919083426
5347,1,31318,1,2333.6667,0,10.35194829,7.755196001
5348,1,170327,1,12806.6888,0,12.0454754,9.457722876
5349,1,352084,1,8963.5833,0,12.77162506,9.100925348
5350,1,24000,1,3280.9834,0,10.08580911,8.095898474
5351,1,268020,6,12753.0001,1,12.49881688,9.453521825
5352,1,343884,1,6055.6666,1,12.74805967,8.708749741
5353,1,19500,1,2510.0833,2,9.878169745,7.828071219
5354,1,14160,1,1121.3333,0,9.558176367,7.022273703
5355,1,78136,1,4694.5833,1,11.26620618,8.454164634
5356,1,75000,1,4852.7611,0,11.22524339,8.487303121
5357,1,54000,1,2403.9167,0,10.89673933,7.784854644
5358,1,25400,1,2409.4333,0,10.14250445,7.787146854
5359,1,51000,1,12570.4993,1,10.83958091,9.439108022
5360,1,120000,1,6023.3333,3,11.69524702,8.703396089
5361,1,50706,1,1912,0,10.83379953,7.555905094
5362,1,17000,1,2884.7,0,9.740968623,7.967176187
5363,1,1082,1,1296.3333,0,6.986566459,7.16729502
5364,1,13736,1,3113.7611,0,9.527775403,8.043586631
5365,1,87000,1,5832,2,11.3736634,8.671115274
5366,1,4000,1,1024.1667,0,8.29404964,6.931634585
5367,1,249325,1,6185.1667,0,12.42651255,8.729909237
5368,1,108300,1,5558.5,1,11.59266043,8.623083567
5369,1,170001,1,8774.8333,3,12.0435596,9.079643051
5370,1,49340,1,9322.8333,0,10.80649039,9.140221864
5372,1,42012,1,2646.7167,1,10.64571057,7.88107517
5373,2,6728,1,801.3333,0,8.814033202,6.686276965
5374,1,24000,1,1127.9333,0,10.08580911,7.028142299
5375,1,300000,1,10138.3111,3,12.61153775,9.224076705
5376,1,70000,1,3896.0834,0,11.15625052,8.267727071
5377,1,114000,1,5014.75,0,11.64395373,8.520138849
5379,1,29374,1,4901.3333,0,10.28786521,8.497262549
5380,1,104200,5,5159.3667,1,11.55406741,8.548569118
5381,1,476315,1,14407.7893,0,13.07383468,9.575524263
5382,1,40000,1,3026.6667,0,10.59663473,8.015217194
5383,1,53000,1,3115.5834,0,10.87804719,8.044171701
5384,1,98000,1,5379.25,0,11.49272276,8.590304238
5385,1,3200,2,26273.5,0,8.070906089,10.17631611
5386,1,115015,1,4058.05,0,11.65281783,8.308457842
5387,1,17190,1,2571.3333,0,9.752083098,7.852179837
5388,1,107426,1,9693.8333,0,11.58455752,9.17924522
5389,1,50240,1,7357.2666,1,10.8245668,8.903443757
5391,1,33600,1,1966.5,0,10.42228135,7.584010592
5392,1,17000,1,10214.75,0,9.740968623,9.231588033
5393,1,46506,1,1752.3333,0,10.74733662,7.468703493
5394,1,69250,2,4309.5834,0,11.14547842,8.368596519
5395,1,92600,1,6265.2,0,11.43604442,8.74276579
5396,1,56000,1,6326.6166,0,10.93310697,8.75252087
5397,1,29026,1,3687.75,0,10.27594726,8.212771795
5398,1,21821,1,1595,0,9.990628088,7.374629015
5399,1,70000,1,3801.5,0,11.15625052,8.243151005
5400,1,68173,1,2990.2,0,11.12980387,8.003095554
5401,1,9500,4,3430.9166,0,9.159047078,8.140582735
5402,1,43000,1,9158.1667,0,10.66895539,9.122401296
5403,1,34740,1,5273.6667,0,10.45564704,8.570481168
5405,1,44772,1,2466.6667,0,10.70933822,7.810623004
5406,1,82000,2,5874.8333,1,11.31447453,8.678432964
5407,2,14200,1,3707.5,3,9.560997244,8.218113074
5408,1,150000,1,67751.0944,0,11.91839057,11.12359589
5409,2,100840,1,9357.0944,2,11.52129038,9.143890094
5410,1,9934,1,739.3333,0,9.203718496,6.605748834
5411,1,24760,1,2164.9,0,10.11698473,7.68012945
5412,1,145000,1,4327.8333,0,11.88448902,8.372822303
5413,1,39000,6,3820.6666,4,10.57131693,8.248180189
5414,1,8992,1,2136.3333,0,9.104090572,7.666846227
5415,1,65289,1,3589.4167,2,11.08657885,8.185744989
5416,1,60000,1,4281.1667,0,11.00209984,8.361980845
5417,1,55350,2,3078.7334,0,10.92143194,8.032273558
5418,1,22426,2,3987.8333,0,10.01797628,8.29100333
5419,1,32052,1,3122.6667,0,10.37511486,8.046442627
5420,1,138000,1,7476.8444,1,11.83500896,8.91956611
5421,1,17426,1,4478,0,9.765718623,8.406931797
5422,2,55000,1,9745.6111,1,10.91508846,9.184572319
5423,1,34000,1,3528.9334,0,10.4341158,8.168750951
5424,1,17000,2,1233.2166,0,9.740968623,7.117381157
5425,1,65700,1,3034.1667,0,11.0928542,8.017692102
5426,1,14000,1,2731.8333,0,9.546812609,7.912728201
5427,1,1626,2,12228.8167,0,7.39387829,9.41155047
5428,1,3700,1,2839.8333,0,8.216088099,7.951500632
5429,1,65000,1,5265.75,0,11.08214255,8.568978865
5431,1,1180,2,1701,0,7.073269717,7.438971592
5433,1,59000,1,3140.8334,0,10.98529272,8.052243458
5434,1,240800,4,9082.8333,2,12.39172199,9.11414146
5435,1,30700,1,6090.5,0,10.33201793,8.714485459
5436,1,947262,1,7714.1444,0,13.761331,8.950810858
5438,1,35926,1,7295.2,0,10.48921655,8.894971877
5439,1,352884,1,12955.0944,0,12.77389467,9.46924438
5440,1,15252,1,2934.9667,0,9.632465921,7.984451386
5441,1,56626,1,3226.5833,0,10.94422352,8.079179054
5442,1,74000,1,4182.8333,0,11.21182037,8.338744119
5443,1,134220,1,11437.6667,2,11.80723552,9.344667284
5444,1,381210,1,7078.9277,0,12.85110568,8.86487772
5445,1,141200,1,5926,0,11.8579326,8.687104728
5446,1,44052,1,2123.6667,0,10.69312603,7.660899449
5447,1,32000,1,1604,0,10.37349118,7.380255788
5448,1,65001,1,5077.7611,1,11.08215793,8.532625715
5450,1,32200,6,2311.3333,0,10.37972173,7.745579823
5452,1,79626,3,1766,0,11.28509595,7.476472381
5453,1,5960,1,5890.4159,0,8.69282576,8.681081885
5454,1,30000,1,2030.25,0,10.30895266,7.615914217
5455,1,43000,1,2588.8334,0,10.66895539,7.858962629
5456,1,52000,1,2903.8333,2,10.858999,7.973786971
5457,1,15752,1,1463.8333,0,9.66472262,7.288813822
5458,1,41000,1,3333.0834,2,10.62132735,8.1116531
5459,1,10809,2,894,0,9.288134399,6.795705775
5460,1,32101,1,2382.75,0,10.37664246,7.776010562
5461,1,23612,1,3766.3333,0,10.06951034,8.233857208
5462,1,150000,1,9236.9167,0,11.91839057,9.130963418
5463,1,83800,1,6900.4167,0,11.33618829,8.83933708
5464,1,106600,1,4626.5833,0,11.57683879,8.439573926
5465,1,50000,1,1937.1666,1,10.81977828,7.568981669
5466,1,28074,2,1068.6667,0,10.24259916,6.974167076
5467,1,3084,1,1368.95,1,8.033982735,7.221799302
5468,1,100000,1,5891.5,1,11.51292546,8.681265913
5469,2,60000,1,2660.3333,1,11.00209984,7.886206695
5470,1,18330,1,1265,0,9.816294341,7.142827401
5471,1,18427,1,2441,0,9.821572259,7.80016307
5472,1,47048,2,2956.25,0,10.75892364,7.991676852
5473,1,117000,1,2738.9167,0,11.66992921,7.915317756
5474,1,57000,2,5321.2833,1,10.95080655,8.579469775
5475,1,263000,1,17148.3444,4,12.47990931,9.749656911
5476,1,65800,1,3048.0833,2,11.09437512,8.022268246
5477,1,45000,1,2336.5834,0,10.71441777,7.756445056
5478,1,28600,1,2158,4,10.261162,7.676937146
5479,1,78000,1,5064.3333,0,11.26446411,8.529977779
5481,1,26660,2,1928.5834,1,10.19091959,7.564541023
5482,1,400,1,4132.7611,0,5.991464547,8.32670101
5483,1,11028,1,1688.7,0,9.308192772,7.431714281
5484,1,25000,1,4624.25,0,10.1266311,8.439069475
5485,1,34000,6,3478.4167,0,10.4341158,8.154332498
5486,1,85000,1,6463.3333,0,11.35040654,8.773900454
5487,1,11622,1,976,0,9.360655133,6.883462586
5488,2,64100,1,2709,0,11.06819964,7.904334842
5489,1,22800,1,1698.1667,0,10.03451581,7.437304536
5490,1,76916,1,10089.5,0,11.2504692,9.219250558
5491,1,10827,1,819.6667,0,9.289798293,6.708897794
5492,1,20716,1,3547.75,0,9.938661628,8.174068879
5493,1,43626,4,2754,0,10.68340858,7.920809679
5494,1,36000,1,1972.3333,0,10.49127422,7.586972537
5495,1,203024,1,8191.5,0,12.22107948,9.01085231
5496,1,56184,1,8993.95,0,10.9363873,9.104307408
5497,1,44582,1,2284.3333,0,10.70508547,7.733829488
5498,1,386084,1,15834.4278,0,12.86381024,9.669941823
5499,1,151026,1,6350,0,11.92520729,8.756210092
5500,1,190000,4,8932.75,2,12.15477935,9.097479577
5501,1,24500,1,2206.1667,0,10.1064284,7.699011764
5502,1,373084,1,8747.6944,1,12.82955887,9.076545447
5503,1,185432,1,6752.7611,0,12.13044352,8.817706752
5504,1,70000,2,3781.5833,0,11.15625052,8.237898063
5505,1,19630,1,1090,0,9.884814287,6.993932975
5506,1,200,6,4779.0944,0,5.298317367,8.472006351
5507,1,16782,1,1167.6667,0,9.728062162,7.062762763
5508,1,28074,1,7060.6667,0,10.24259916,8.862294759
5509,1,1200,2,1167.6667,0,7.090076836,7.062762763
5510,1,93664,1,6456.5834,1,11.44746919,8.772855571
5511,1,38117,1,1782.6667,0,10.54841566,7.485865668
5512,1,67000,1,5220.25,0,11.1124479,8.560300572
5513,1,32953,1,4348.5,0,10.40283758,8.377586237
5514,1,21408,2,6140.8833,0,9.971519963,8.722723871
5515,1,173219,1,6359.6667,0,12.06231197,8.757731249
5516,1,101001,1,4176.9167,2,11.5228857,8.337328622
5517,1,854562,1,10334.0944,3,13.65834434,9.243203844
5519,1,185001,1,20222.5,2,12.12811651,9.914551125
5520,1,49180,1,6301.6666,0,10.80324232,8.748569417
5522,1,210200,1,12384.4167,2,12.25581474,9.424194244
5523,1,111000,2,7247.2501,1,11.61728548,8.888377379
5524,1,25226,1,3164.6667,0,10.13563049,8.059803021
5525,1,78871,1,8689.4167,1,11.27556889,9.069861093
5526,1,240000,1,13870.4277,2,12.3883942,9.537514349
5527,1,42264,1,3359.3333,0,10.65169094,8.119497811
5528,1,100000,4,4440.7611,0,11.51292546,8.39858106
5529,1,34000,2,2527.0334,0,10.4341158,7.834801325
5530,1,2520,4,2072,2,7.832014181,7.636269603
5531,1,82000,1,7611.2833,0,11.31447453,8.93738707
5532,1,13602,1,1880.6667,0,9.51797212,7.539381621
5533,1,34000,1,3353.2167,2,10.4341158,8.117675373
5534,1,98000,2,4055.5833,2,11.49272276,8.307849803
5535,1,55268,1,6966,0,10.91994936,8.848796451
5536,2,143758,1,3029.4167,0,11.87588661,8.016125372
5537,1,18660,1,2300,0,9.834137474,7.740664402
5538,1,18636,2,1554.3333,3,9.832850473,7.348801987
5539,1,65000,1,3157.0834,0,11.08214255,8.057403906
5540,1,196000,1,7671.5944,0,12.18586994,8.945279748
5541,1,146381,1,7956.75,0,11.89396809,8.981775904
5542,1,71452,1,3869.75,0,11.17678117,8.260945184
5543,1,20610,2,1580.6667,1,9.933531674,7.365601999
5544,1,42000,1,1885.75,0,10.6454249,7.542080899
5546,1,47930,2,3201.1,0,10.77749689,8.07124978
5547,1,1626,1,2640.3333,0,7.39387829,7.878660438
5548,1,30426,1,3816.3333,0,10.32305279,8.247045372
5549,1,50200,1,4104.7611,0,10.82377031,8.319902823
5550,1,9000,2,2311.5,2,9.104979856,7.745651943
5551,1,151700,1,7011.5944,1,11.92966017,8.855320401
5552,1,36000,2,3263.4,1,10.49127422,8.090524876
5553,1,290000,1,9379.5944,2,12.5776362,9.1462918
5554,1,31252,1,11494,0,10.34983865,9.349580439
5556,1,67200,4,2679.8333,0,11.11542853,7.89350987
5557,1,503084,1,17428.8444,1,13.12851243,9.765881837
5558,1,293000,1,9988.25,0,12.58792789,9.209164681
5559,1,85000,1,7275.25,0,11.35040654,8.892233456
5560,1,85925,1,3963.8333,0,11.3612301,8.284966841
5561,2,48747,1,3258.0834,0,10.79439894,8.088894387
5562,1,152000,4,6035.0833,0,11.9316358,8.705344936
5564,1,14778,1,1634.6667,0,9.600894867,7.399194209
5565,2,38526,1,1950.3333,0,10.55908862,7.57575556
5566,1,80127,1,8218.9167,0,11.29136815,9.014193691
5567,2,32800,1,2220.7499,0,10.39818379,7.705600211
5568,1,141600,1,4793.4167,0,11.86076146,8.474998735
5569,1,89420,1,5323.3667,0,11.40109965,8.579861221
5570,1,63075,1,2929.8333,0,11.05207977,7.982700806
5571,1,56914,4,3627.25,0,10.94929664,8.196230064
5572,1,85000,1,3886.9167,0,11.35040654,8.2653715
5573,1,86000,2,2912.4334,0,11.36210258,7.976744231
5574,1,64000,1,641.5834,0,11.06663836,6.463939183
5575,1,1626,1,2623.2834,0,7.39387829,7.872182018
5576,1,250000,1,8264.25,0,12.4292162,9.019694262
5577,1,43800,2,2167.5833,3,10.6873891,7.681368139
5578,1,69000,1,3285.25,0,11.14186178,8.097198032
5579,1,3275,6,2182.6,0,8.094073148,7.688272106
5580,1,14634,4,1934.6667,0,9.591102867,7.567690343
5581,1,157000,1,7073.25,2,11.96400108,8.864075342
5582,1,10000,2,2513.75,0,9.210340372,7.829530941
5583,1,34000,1,2606.0333,0,10.4341158,7.865584536
5584,2,64074,1,4351,0,11.06779394,8.378160983
5585,1,36078,1,2343.6667,0,10.49343854,7.759471948
5586,1,140626,1,3891.5,3,11.85385916,8.266549966
5587,1,13000,1,1775.25,0,9.472704636,7.481696537
5588,1,23794,1,7382.6666,0,10.07718873,8.90689018
5589,1,11358,1,1504,0,9.33767762,7.315883505
5590,1,84726,1,6269.5834,0,11.3471778,8.743465188
5591,2,64758,1,4677.8333,0,11.07841252,8.450590312
5592,2,10500,1,1127.4167,0,9.259130536,7.027684188
5593,1,9470,1,2543.3333,0,9.155884186,7.841230823
5594,2,42250,1,3200.25,0,10.65135963,8.070984211
5595,1,83000,2,9610.1667,1,11.32659589,9.170576848
5596,1,42568,1,2070.6667,5,10.65885808,7.635625912
5597,2,125509,1,3053.5833,0,11.74013275,8.024071032
5598,1,109000,1,4028.7,0,11.59910316,8.301199022
5599,1,13926,1,1220.3333,0,9.541512876,7.106879297
5600,1,14187,1,2046.3167,0,9.560081331,7.623796724
5601,1,69048,1,3216.9167,2,11.14255719,8.076178633
5602,1,47128,1,2649.1334,0,10.76062258,7.881987847
5603,1,76388,1,5004.6667,0,11.24358089,8.518126096
5605,1,187000,1,4798.6667,0,12.1388639,8.476093387
5606,1,155000,1,4390.5,0,11.9511804,8.387198395
5607,1,35226,1,1818,0,10.46953973,7.505492275
5608,1,86000,1,3862.5167,4,11.36210258,8.259074245
5609,1,10500,1,1424.6667,0,9.259130536,7.261693171
5610,1,24000,1,2215.2333,0,10.08580911,7.703113004
5611,1,80000,2,3725,0,11.28978191,8.222822131
5612,2,13722,2,997.3333,0,9.526755663,6.905085017
